Employee_ID,Name,Department,Salary,Experience,City,Joining_Date,Performance_Rating
7164,Saanvi Balan,Sales,1025459,13,Bengaluru,2003-08-20,3
7165,Mahika Jha,IT,1268138,10,Kolkata,2005-03-03,3
7166,Darsh Boase,Operations,1109333,12,Kolkata,2002-06-29,4
7167,Nicholas Aurora,IT,1796049,18,Mumbai,2003-05-14,3
7168,Rehaan Goel,Finance,606796,1,Bengaluru,2025-07-08,5
7169,Nathaniel Swaminathan,HR,742143,4,Hyderabad,2020-06-25,3
7170,Mitesh Sahota,Operations,504598,3,Hyderabad,2009-01-20,5
7171,Samar Kaul,Finance,692023,1,Hyderabad,2010-06-28,2
7172,Gautam Shankar,Sales,532298,0,Bengaluru,2010-07-26,4
7173,Pallavi Morar,HR,599889,1,Mumbai,2002-11-15,3
7174,Onveer Ravel,Finance,1294373,15,Chennai,2003-06-23,5
7175,Nakul Balan,Sales,517385,1,Mumbai,2023-10-16,3
7176,Wahab Chahal,Marketing,460564,0,Chennai,2025-08-31,3
7177,Eta Mittal,Marketing,947073,10,Kolkata,2006-12-16,4
7178,Isaiah Mandal,HR,724237,4,Mumbai,2009-06-16,4
7179,Omya Sengupta,Sales,447782,0,Kolkata,2013-03-07,4
7180,Lajita Gola,Operations,946814,8,Hyderabad,2012-11-10,4
7181,Harini Yohannan,Sales,590365,3,Kolkata,2014-10-13,3
7182,Ranveer Agate,Sales,752723,4,Bengaluru,2017-11-22,2
7183,Aarna Wali,Operations,999857,8,Chennai,2009-06-28,3
7184,Anita Kata,Marketing,491851,0,Delhi,2025-03-03,5
7185,Yatan Bhagat,Operations,418128,0,Kolkata,2018-02-04,3
7186,Faqid Shukla,Finance,644427,0,Hyderabad,2017-11-20,4
7187,Oeshi Sinha,IT,909055,6,Pune,2004-02-18,2
7188,Libni Puri,Operations,882185,7,Mumbai,2005-03-10,3
7189,Tristan Comar,Sales,715321,6,Pune,2010-05-10,4
7190,Charles Chauhan,Operations,634490,4,Bengaluru,2020-07-26,2
7191,Zayyan Dhar,IT,799849,6,Kolkata,2015-09-18,4
7192,Falguni Agarwal,HR,554440,2,Chennai,2016-05-12,5
7193,Saumya Batra,Finance,1839461,21,Bengaluru,2004-02-23,5
7194,Vamakshi Bhagat,Operations,571115,2,Hyderabad,2014-02-04,4
7195,Nitara Misra,HR,432193,1,Delhi,2012-01-25,2
7196,Sanaya Bava,Marketing,692763,6,Bengaluru,2008-09-14,3
7197,Azaan Varghese,Operations,482589,0,Delhi,2021-11-01,3
7198,Zarna Bhatti,Operations,529861,0,Bengaluru,2012-11-30,4
7199,Nathaniel Ratti,Operations,349294,0,Kolkata,2017-12-08,4
7200,Noah Sachdeva,IT,1949931,24,Pune,2001-12-15,3
7201,Chaman Mistry,HR,526540,2,Delhi,2017-10-06,3
7202,Ayushman Bahl,IT,753224,3,Chennai,2022-11-12,3
7203,Manan Varty,HR,671025,4,Pune,2002-12-17,5
7204,Qarin Sibal,Marketing,751675,7,Hyderabad,2018-08-01,3
7205,Gaurang Borra,Operations,407293,0,Kolkata,2020-09-10,2
7206,Aarnav Sampath,HR,882327,7,Delhi,2018-02-17,2
7207,Lekha Choudhary,Sales,1057097,11,Hyderabad,2003-09-01,3
7208,Urmi Ravi,HR,1523929,15,Kolkata,2007-06-19,4
7209,Kevin Aurora,Finance,597791,2,Delhi,2017-04-21,3
7210,Kiaan Badal,Marketing,591023,0,Kolkata,2025-03-17,4
7211,Jagdish Shan,IT,529707,0,Bengaluru,2023-02-10,2
7212,Parth Sama,HR,476896,1,Mumbai,2013-07-02,4
7213,Aishani Mand,Sales,719822,4,Chennai,2018-01-15,2
7214,Tejas Nanda,Operations,1188371,14,Hyderabad,2010-11-05,4
7215,Qarin Kulkarni,Operations,393931,1,Mumbai,2013-07-12,3
7216,Vedhika Ahuja,Marketing,793225,4,Bengaluru,2016-02-09,3
7217,Pranav Apte,Finance,771918,6,Bengaluru,2001-12-02,4
7218,Luke Misra,IT,668908,1,Bengaluru,2023-10-24,3
7219,Kashvi Kale,HR,671363,3,Chennai,2003-05-08,3
7220,Anirudh Chana,Marketing,670488,2,Mumbai,2011-08-23,4
7221,Udant Shanker,IT,610035,1,Delhi,2022-02-10,3
7222,Yuvraj Andra,Finance,774226,6,Bengaluru,2017-09-28,2
7223,Amaira Seth,IT,801565,4,Mumbai,2015-12-05,2
7224,Daniel Krish,Finance,469692,0,Bengaluru,2026-07-03,3
7225,Saumya Acharya,Sales,1110318,8,Chennai,2010-12-06,3
7226,Chaaya Kibe,Operations,613916,3,Delhi,2004-10-29,4
7227,Eesha Deol,Operations,700428,6,Pune,2019-06-15,3
7228,Brijesh Pandey,HR,1130476,13,Hyderabad,2011-12-19,4
7229,Tristan Sandal,Sales,576007,2,Kolkata,2007-05-14,3
7230,Yachana Buch,IT,1107805,8,Bengaluru,2011-10-06,4
7231,Jhalak Mallick,Sales,929741,7,Hyderabad,2008-05-17,3
7232,Xavier Ratta,HR,1277209,15,Delhi,2004-08-06,3
7233,Yashvi Din,HR,1326226,13,Kolkata,2006-02-13,4
7234,Indira Seth,IT,669233,0,Pune,2020-12-29,3
7235,Yuvraj Vasa,IT,1523412,15,Chennai,2011-04-06,4
7236,Aradhana Ratta,Sales,800533,5,Bengaluru,2020-10-10,4
7237,Max Hora,IT,808521,2,Bengaluru,2023-12-19,4
7238,Vihaan Sangha,Marketing,866169,4,Delhi,2020-11-28,3
7239,Lakshmi Rau,Finance,777915,3,Chennai,2004-02-06,5
7240,Nikita Mander,Sales,1100697,10,Mumbai,2006-06-23,3
7241,Kai Pradhan,Sales,440114,0,Mumbai,2024-01-20,3
7242,Vedhika Ghosh,Operations,588138,1,Kolkata,2022-09-23,3
7243,Chandresh Kunda,IT,768172,4,Pune,2020-10-31,5
7244,Lila Gour,HR,1905110,21,Pune,2005-02-17,4
7245,Nirja Dave,IT,556168,0,Hyderabad,2013-02-05,1
7246,Leena Saha,Operations,1384570,16,Hyderabad,2006-11-19,3
7247,Elijah Setty,Operations,466901,2,Mumbai,2021-10-12,4
7248,Peter Gulati,HR,1209601,10,Delhi,2002-08-27,1
7249,Krishna Dubey,Sales,449128,1,Kolkata,2023-05-15,3
7250,Tanveer Nagi,Operations,1159044,12,Bengaluru,2008-07-29,3
7251,Mugdha Varma,HR,889367,9,Mumbai,2009-05-30,2
7252,Warhi Seshadri,Marketing,765494,4,Mumbai,2017-03-27,4
7253,Kashish Saraf,Operations,596391,2,Kolkata,2018-10-20,4
7254,Charvi Dara,Marketing,1592157,16,Mumbai,2002-11-11,4
7255,Aachal Vohra,Finance,649789,0,Bengaluru,2024-03-25,2
7256,Chandran Virk,Operations,1314339,14,Kolkata,2006-12-25,2
7257,Yatin Chandran,Marketing,722635,5,Bengaluru,2008-05-12,2
7258,Ryan Wable,Finance,689225,3,Bengaluru,2023-07-03,4
7259,Frado Dubey,Operations,1210172,11,Bengaluru,2011-04-23,3
7260,Neha Anne,Operations,354098,0,Chennai,2022-05-10,3
7261,Aayush Bhavsar,HR,616070,2,Chennai,2023-12-26,2
7262,Chameli Bawa,Sales,498470,0,Pune,2023-10-07,3
7263,Mohini Din,IT,1052549,11,Kolkata,2015-08-02,3
7264,Dalaja Karan,IT,837382,4,Delhi,2021-05-28,2
7265,Bhavani Bobal,Operations,539049,1,Mumbai,2024-06-30,4
7266,Charita Dani,HR,436320,0,Kolkata,2017-01-21,2
7267,Samarth Varty,Sales,1228624,13,Pune,2011-11-06,4
7268,Ekanta Doshi,Sales,988484,8,Kolkata,2017-10-19,4
7269,Kevin Bali,Operations,834079,6,Pune,2011-09-26,2
7270,Falak Rajagopal,HR,694609,4,Chennai,2022-05-08,3
7271,Nathaniel Deshmukh,Operations,1223823,13,Chennai,2006-03-01,3
7272,Advay Narayan,IT,768717,5,Mumbai,2012-06-08,4
7273,Christopher Venkataraman,IT,1031277,10,Bengaluru,2012-06-08,1
7274,Vivaan Nayar,Sales,1120430,11,Chennai,2010-02-13,4
7275,Azaan Sundaram,Finance,1072090,8,Mumbai,2014-03-18,4
7276,Priya Chaudry,HR,658644,4,Chennai,2011-03-04,3
7277,Nandini Dass,HR,1449998,17,Kolkata,2003-03-13,4
7278,Kala Ratti,Operations,518622,0,Kolkata,2022-12-26,3
7279,Aayush Chada,Marketing,828232,7,Kolkata,2006-05-27,5
7280,Janya Korpal,Marketing,732637,4,Kolkata,2021-06-02,2
7281,Saumya Rege,HR,1395683,13,Chennai,2006-09-15,2
7282,Harish Vora,Operations,1215221,16,Pune,2004-02-16,3
7283,Gauri Srinivasan,Finance,1147189,11,Chennai,2004-09-24,2
7284,Bina Ahuja,Finance,637267,0,Kolkata,2026-01-28,3
7285,Yug Mohanty,HR,466460,0,Mumbai,2025-12-08,3
7286,Aarini Dara,Operations,735430,5,Bengaluru,2021-05-01,2
7287,Eesha Kar,HR,415590,0,Kolkata,2021-09-05,3
7288,Rishi Subramaniam,HR,707199,5,Bengaluru,2015-06-08,3
7289,Nidhi Chatterjee,Finance,510984,0,Delhi,2002-05-20,3
7290,Charles Taneja,Marketing,469153,0,Kolkata,2024-12-20,4
7291,Warhi Hegde,Operations,1239414,16,Kolkata,2007-04-11,4
7292,Ethan Taneja,Marketing,859601,8,Pune,2012-02-14,5
7293,David Kara,Operations,456155,0,Kolkata,2025-09-11,5
7294,Gabriel Gola,HR,1030502,8,Delhi,2016-12-23,3
7295,Manan Nath,IT,854250,6,Delhi,2018-05-07,4
7296,Rushil Varty,HR,413852,1,Hyderabad,2011-05-28,3
7297,Rishi Kade,Operations,503670,0,Mumbai,2023-11-01,3
7298,Banjeet Gupta,HR,559445,3,Mumbai,2005-10-06,3
7299,Qarin Memon,IT,1594369,18,Mumbai,2006-05-19,3
7300,Anvi Sen,Marketing,952565,7,Bengaluru,2012-09-07,4
7301,Aadi Madan,Sales,926062,7,Kolkata,2004-04-05,2
7302,Raagini Bal,Finance,1826317,24,Kolkata,2002-01-28,4
7303,Ojasvi Dave,HR,1117687,13,Kolkata,2002-12-07,2
7304,Divya Bhatti,IT,1150053,9,Chennai,2002-05-09,1
7305,Upma Sachdev,HR,1032617,12,Hyderabad,2006-01-11,5
7306,Faraj Bora,Sales,1048785,9,Delhi,2007-05-25,5
7307,Bahadurjit Parikh,HR,976688,11,Pune,2008-04-24,3
7308,Vasudha Khare,Sales,1728444,18,Bengaluru,2007-09-24,3
7309,Idika Brar,HR,974846,7,Bengaluru,2018-12-14,2
7310,Indira Rajagopal,Finance,605953,1,Hyderabad,2008-10-29,3
7311,Aadhya Bansal,Operations,899241,7,Mumbai,2002-09-19,3
7312,Irya Upadhyay,Marketing,1764059,18,Pune,2006-02-16,4
7313,Hemangini Pal,Finance,534366,0,Hyderabad,2025-11-26,3
7314,Girish Nagi,Operations,711553,4,Hyderabad,2021-09-26,3
7315,Abha Madan,HR,899847,10,Mumbai,2003-03-17,3
7316,Jasmit Kothari,IT,920748,5,Pune,2018-04-17,5
7317,Mitali Batta,IT,740028,1,Hyderabad,2009-07-08,4
7318,Urvashi Agate,Sales,388757,0,Chennai,2012-08-02,4
7319,Bhavani Apte,Operations,836328,9,Mumbai,2005-03-21,4
7320,Advik Mukhopadhyay,IT,969042,7,Bengaluru,2019-02-01,4
7321,Devika Dalal,Sales,616363,2,Delhi,2021-02-20,1
7322,Andrew Kothari,IT,564433,1,Bengaluru,2002-04-23,3
7323,Pranav Bumb,Finance,1253867,13,Kolkata,2013-02-17,3
7324,Shaurya Raja,Marketing,1161186,9,Pune,2011-03-02,3
7325,Naveen Baral,HR,697658,6,Kolkata,2017-11-27,3
7326,Yoshita Prabhu,HR,738827,6,Delhi,2014-05-08,3
7327,Arya Bail,IT,884628,6,Mumbai,2005-06-06,3
7328,Advik Doshi,Sales,522623,2,Chennai,2005-04-01,4
7329,Ekanta Dugar,IT,932569,5,Mumbai,2018-12-05,3
7330,Gautam Raja,Marketing,1185542,11,Kolkata,2006-12-21,1
7331,Rajeshri Jhaveri,HR,922181,10,Pune,2006-08-01,4
7332,Warjas Oommen,IT,712993,1,Hyderabad,2024-01-03,4
7333,Kevin Iyengar,Finance,630162,3,Mumbai,2023-06-03,1
7334,Ranveer Sidhu,HR,845970,7,Hyderabad,2008-09-16,3
7335,Adya Bail,IT,1204260,11,Bengaluru,2008-12-21,3
7336,Rachana Sura,Sales,755406,4,Hyderabad,2014-10-27,3
7337,Yashasvi Subramanian,Operations,516937,2,Delhi,2024-05-10,4
7338,Om Barman,IT,633297,0,Pune,2026-01-09,2
7339,George Zachariah,IT,1439960,13,Chennai,2012-07-23,3
7340,Tristan Brar,Operations,1250642,12,Kolkata,2014-03-20,4
7341,Ryan Dhillon,HR,501862,2,Mumbai,2022-03-23,4
7342,Kritika Chaudhry,Sales,416956,1,Kolkata,2025-06-26,4
7343,Gautami Yogi,Finance,983078,8,Chennai,2016-12-09,4
7344,Hamsini Batta,Marketing,1164615,9,Pune,2008-08-21,4
7345,Nicholas Rastogi,Finance,1859437,20,Chennai,2002-07-09,3
7346,Quincy Dar,Operations,640022,3,Hyderabad,2023-02-10,5
7347,Neha Bali,Finance,515072,0,Delhi,2025-07-11,4
7348,Suhani Dutt,Sales,1379790,18,Hyderabad,2006-09-14,2
7349,Andrew Murthy,HR,465747,0,Hyderabad,2025-11-04,4
7350,Upma Amble,Finance,938118,5,Bengaluru,2020-10-07,4
7351,Vansha Mahajan,IT,1568729,19,Chennai,2007-02-08,3
7352,Arya Minhas,Sales,1181463,10,Mumbai,2007-05-12,4
7353,Dakshesh Wali,IT,822032,3,Pune,2021-10-23,5
7354,Ronith Buch,IT,755915,1,Pune,2025-07-08,3
7355,Devansh Mann,Marketing,498243,0,Pune,2006-12-09,4
7356,Ethan Nori,Operations,1133735,13,Mumbai,2011-03-27,3
7357,Anita Sama,Sales,581406,3,Delhi,2021-09-04,1
7358,Lila Reddy,Finance,545732,0,Mumbai,2022-09-11,1
7359,Nikita Gole,IT,838336,5,Kolkata,2017-11-05,3
7360,Eta Prashad,Operations,414874,0,Chennai,2025-11-04,3
7361,Januja Kata,Operations,1201997,15,Mumbai,2011-05-30,3
7362,Lakshit Rajagopalan,Sales,886646,5,Mumbai,2016-10-19,3
7363,Charvi Babu,Operations,471603,1,Mumbai,2020-02-03,3
7364,Kashvi Sunder,HR,1587662,22,Kolkata,2001-11-04,4
7365,Abeer Kalita,HR,1646269,21,Hyderabad,2002-02-21,5
7366,Zansi Rattan,Finance,1682956,16,Mumbai,2007-07-26,4
7367,Ganga Ben,Finance,918180,5,Kolkata,2019-02-25,3
7368,Warjas Barman,Operations,522775,0,Mumbai,2026-08-11,5
7369,Meghana Khare,Finance,970044,7,Pune,2002-09-22,4
7370,Abhiram Prabhakar,IT,1508236,14,Delhi,2010-02-08,3
7371,Kai Wali,HR,647487,3,Bengaluru,2014-07-04,2
7372,Pushti Lata,Finance,602198,1,Chennai,2019-07-23,3
7373,Jai Apte,Finance,572499,1,Hyderabad,2025-04-09,2
7374,Caleb Dani,Sales,1348008,18,Chennai,2004-08-06,5
7375,Daniel Khalsa,Finance,573400,0,Pune,2016-08-31,2
7376,Luke Patla,Marketing,933982,11,Hyderabad,2009-08-04,4
7377,Arin Lala,Sales,751422,4,Bengaluru,2020-11-09,3
7378,Nakul Iyengar,Marketing,805882,6,Mumbai,2008-01-25,1
7379,Kamala Sibal,Marketing,910126,6,Pune,2004-07-16,4
7380,Vihaan Choudhury,Operations,663242,4,Delhi,2002-07-11,3
7381,Manya Barman,Finance,1047217,8,Bengaluru,2009-07-29,3
7382,Qushi Bassi,IT,985809,5,Bengaluru,2018-09-19,2
7383,Ubika Palla,Operations,927913,9,Bengaluru,2009-07-12,3
7384,Chakrika Nagy,IT,621149,0,Kolkata,2026-01-11,5
7385,Anjali Devan,Sales,590130,2,Bengaluru,2021-03-13,5
7386,Eiravati Mangal,Operations,390421,0,Kolkata,2008-03-17,4
7387,Bhavika Narayan,Operations,1143115,11,Hyderabad,2004-05-15,4
7388,Yoshita Chana,Operations,584669,2,Delhi,2013-01-31,4
7389,Amol Dara,Marketing,1427782,15,Mumbai,2011-01-08,4
7390,Ijaya Palla,Sales,1431227,16,Hyderabad,2008-10-31,3
7391,Bhanumati Mandal,Operations,549619,1,Kolkata,2023-03-15,4
7392,Mitali Ravi,Sales,878861,7,Chennai,2004-02-09,4
7393,Oliver Prabhakar,Finance,720600,2,Chennai,2007-10-30,4
7394,Jatin Tak,Finance,1048295,11,Delhi,2008-10-20,2
7395,Charles Murty,Finance,747663,4,Delhi,2021-08-05,4
7396,Lajita Arora,Operations,1144302,10,Chennai,2015-05-23,4
7397,Nilima Chauhan,HR,1025286,7,Hyderabad,2019-05-26,3
7398,Liam Mukherjee,HR,623767,2,Pune,2024-08-02,3
7399,Azaan Sem,Marketing,825617,5,Hyderabad,2005-04-03,2
7400,Chaman Sen,Finance,713757,2,Hyderabad,2023-03-28,5
7401,Oviya Ravi,IT,1026469,9,Hyderabad,2004-01-13,4
7402,Karan Hegde,HR,729510,6,Pune,2018-08-14,4
7403,Dev Pau,IT,885033,7,Mumbai,2015-11-28,3
7404,Avi Bobal,HR,830121,9,Bengaluru,2002-07-09,4
7405,Rushil Agrawal,IT,518104,0,Chennai,2022-05-05,3
7406,Ridhi Karpe,Sales,1245849,12,Hyderabad,2012-11-19,2
7407,Pallavi Taneja,HR,607392,2,Bengaluru,2020-08-23,3
7408,Diya Sampath,Finance,1067419,11,Bengaluru,2011-08-29,3
7409,Idika Vyas,Sales,524195,2,Bengaluru,2011-01-28,4
7410,David Prakash,Operations,866030,8,Hyderabad,2016-03-14,3
7411,Praneel Kumer,HR,789527,7,Mumbai,2005-10-23,1
7412,Falan Kadakia,Operations,1872803,21,Delhi,2004-08-22,3
7413,Eta Mohanty,IT,624465,2,Pune,2021-12-06,3
7414,Alka Bhalla,HR,776960,5,Mumbai,2002-01-02,5
7415,Aishani Pau,Finance,1239626,14,Pune,2011-04-05,3
7416,Gunbir Nagarajan,Operations,445985,2,Mumbai,2003-09-08,4
7417,Chatura Nagar,Sales,1041770,13,Pune,2009-05-28,4
7418,Jatin Buch,Marketing,921481,5,Delhi,2008-10-15,1
7419,Radhika Mital,IT,637420,0,Hyderabad,2020-05-10,3
7420,Tanish Sanghvi,Operations,515053,3,Mumbai,2020-10-28,3
7421,Lipika Dasgupta,IT,810767,3,Mumbai,2013-11-06,1
7422,Robert Naidu,Sales,516043,0,Mumbai,2022-10-29,4
7423,Aishani Sharma,IT,755348,5,Delhi,2015-04-14,4
7424,Abhimanyu Prasad,IT,1663680,18,Pune,2006-09-30,4
7425,Chandran Grewal,IT,1532062,15,Pune,2008-06-23,2
7426,Vanya Som,Operations,1297106,12,Hyderabad,2013-12-28,4
7427,Alka Konda,Finance,1115807,10,Pune,2003-12-06,4
7428,Harish Grewal,Finance,1146454,10,Bengaluru,2008-05-31,4
7429,Atharv Parsa,HR,941573,9,Pune,2009-10-01,2
7430,Vrinda Khurana,Marketing,1275968,10,Kolkata,2013-07-08,3
7431,Ranveer Dhawan,IT,581208,1,Mumbai,2023-10-09,3
7432,Simon Deol,Finance,528671,0,Kolkata,2024-01-31,3
7433,Nidhi Mann,IT,645840,0,Bengaluru,2018-11-12,5
7434,Balveer Grewal,Marketing,604476,2,Hyderabad,2024-02-04,1
7435,Ekanta Khatri,HR,701309,3,Hyderabad,2019-09-17,4
7436,Megha Sharma,Sales,993437,8,Delhi,2003-10-17,2
7437,Rachit Kuruvilla,Sales,1078134,11,Delhi,2014-03-20,4
7438,Reva Solanki,Operations,531771,3,Kolkata,2019-11-03,3
7439,Nathaniel Kapur,Operations,416089,0,Pune,2017-03-30,2
7440,Lohit Batra,Finance,613541,2,Hyderabad,2024-08-28,3
7441,William Gopal,Marketing,437481,0,Delhi,2021-08-17,2
7442,Girindra Krishnamurthy,Operations,369286,0,Pune,2024-05-07,5
7443,Dhruv Sampath,IT,841115,3,Bengaluru,2021-09-03,3
7444,Vedant Gill,IT,1333235,13,Delhi,2003-09-05,3
7445,Chaaya Devi,Sales,496157,1,Kolkata,2022-11-21,4
7446,Chameli Talwar,Finance,892401,6,Mumbai,2019-04-05,1
7447,Manthan Andra,Sales,1122845,14,Bengaluru,2007-02-24,1
7448,Garima Nagi,Finance,630305,0,Pune,2021-02-04,4
7449,Falguni Luthra,Sales,1139742,17,Hyderabad,2006-09-03,5
7450,Jonathan Ramachandran,Marketing,597655,2,Delhi,2012-12-06,3
7451,Saanvi Naik,Finance,1609913,16,Hyderabad,2006-04-21,3
7452,Ekaraj Jaggi,IT,717382,3,Mumbai,2021-02-21,2
7453,Jeet Balan,Operations,844796,5,Chennai,2008-11-05,3
7454,Maya Mane,IT,802532,3,Kolkata,2013-04-25,4
7455,Tanay Dubey,IT,665974,2,Mumbai,2017-12-15,3
7456,Rachana Dora,Finance,560840,0,Pune,2025-09-08,3
7457,Waida Sengupta,Sales,1596447,16,Bengaluru,2004-02-21,2
7458,Unni Kamdar,IT,1147375,9,Pune,2017-03-10,3
7459,Faqid Sachdeva,Finance,496233,0,Mumbai,2019-03-30,4
7460,Mitali Ratti,Sales,681313,6,Kolkata,2019-11-13,3
7461,Vanya Bala,IT,1575685,17,Chennai,2002-05-09,3
7462,Aarush Johal,Operations,616551,2,Chennai,2003-06-05,4
7463,Charles Khanna,Operations,526314,3,Chennai,2019-07-25,5
7464,Bakhshi Nayak,Sales,889512,9,Bengaluru,2017-06-23,3
7465,Omkaar Thakur,Finance,1443787,13,Chennai,2005-02-23,5
7466,Krishna Mani,Finance,1109566,8,Chennai,2017-04-10,3
7467,Baljiwan Solanki,IT,1181249,11,Kolkata,2007-08-28,3
7468,Chatresh Deo,HR,1343851,19,Delhi,2004-06-02,4
7469,Anamika Badami,Sales,1247418,17,Kolkata,2003-10-06,3
7470,Urvashi Peri,Marketing,694253,4,Pune,2021-05-26,5
7471,Priya Setty,Operations,382452,0,Mumbai,2024-01-15,4
7472,Lakshit Prabhu,IT,567132,1,Hyderabad,2004-03-17,3
7473,Qushi Dutta,Marketing,898416,8,Pune,2014-11-02,4
7474,Balveer Konda,Marketing,401524,0,Delhi,2012-01-30,3
7475,Rayaan Trivedi,HR,1142690,10,Bengaluru,2015-10-01,4
7476,Netra Lala,Marketing,472330,0,Kolkata,2023-12-21,4
7477,Ekavir Mandal,Operations,894077,7,Pune,2012-09-08,1
7478,Amara Murty,Sales,723256,4,Pune,2022-09-02,5
7479,Sathvik Chawla,Operations,398892,0,Hyderabad,2026-07-28,1
7480,Vedhika Mall,Finance,569392,0,Hyderabad,2025-06-18,3
7481,Aarini Toor,IT,512521,0,Delhi,2010-02-19,5
7482,Bakhshi Murty,IT,1780491,19,Hyderabad,2007-01-02,3
7483,Akshay Manda,Finance,524121,0,Chennai,2011-02-09,3
7484,Luke Saha,IT,666607,2,Kolkata,2018-11-14,3
7485,Chaman Kalita,IT,638792,1,Chennai,2021-08-20,2
7486,Karan Kapadia,Sales,1355067,17,Delhi,2007-12-25,4
7487,Lakshmi Chaudhuri,IT,875932,6,Delhi,2006-12-14,3
7488,Harrison Dugar,IT,871115,4,Mumbai,2021-05-02,4
7489,Hemang Narayan,Sales,1709392,23,Chennai,2002-04-21,5
7490,Harinakshi Kari,Marketing,1523029,16,Bengaluru,2007-02-06,3
7491,Amol Agrawal,Sales,838362,9,Bengaluru,2005-11-07,5
7492,Qabil Seshadri,IT,576642,1,Delhi,2023-10-18,4
7493,Nihal Devan,Sales,1112348,10,Kolkata,2004-09-26,5
7494,Daksha Tank,HR,698708,4,Mumbai,2011-05-27,4
7495,Orinder Edwin,Finance,950799,7,Hyderabad,2013-08-06,4
7496,Mitali Shenoy,HR,1425760,18,Delhi,2003-08-02,2
7497,Devansh Varghese,HR,1006334,12,Hyderabad,2003-11-15,2
7498,Kabir Jayaraman,IT,579080,0,Pune,2021-05-22,4
7499,Vasudha Bhardwaj,IT,1435685,15,Pune,2010-10-31,3
7500,Bina Bir,IT,1143593,10,Kolkata,2007-11-04,3
7501,Chandran Rajagopalan,Finance,767759,4,Delhi,2019-03-02,3
7502,Ryan Kumer,Finance,765693,3,Delhi,2017-05-25,5
7503,Nandini Mohan,Sales,808608,5,Pune,2014-04-04,2
7504,Anika Raman,IT,576951,0,Hyderabad,2026-01-22,4
7505,Ekta Varma,Operations,1506246,17,Kolkata,2006-07-15,3
7506,Sachi Luthra,Finance,850372,3,Bengaluru,2011-12-09,2
7507,Reyansh Khurana,IT,666865,2,Pune,2014-04-25,3
7508,Sai Dube,Marketing,573385,0,Kolkata,2025-04-04,3
7509,Megha Dar,HR,540390,0,Mumbai,2016-04-01,4
7510,Daniel Dhaliwal,Finance,817861,8,Pune,2002-06-04,3
7511,Fiyaz Rajagopalan,Marketing,712173,3,Delhi,2021-03-27,3
7512,Kevin Amble,Finance,1200356,12,Chennai,2008-07-21,3
7513,Omya Naidu,Finance,679260,2,Chennai,2024-05-29,3
7514,Eiravati Sengupta,IT,733460,3,Kolkata,2017-09-16,2
7515,Arunima Narayanan,Marketing,449783,0,Pune,2025-04-15,1
7516,Mohini Naidu,Finance,732142,2,Kolkata,2003-01-10,2
7517,Jagrati Tak,Finance,630203,0,Hyderabad,2024-02-16,3
7518,Harish Gera,Marketing,497669,2,Kolkata,2019-06-21,3
7519,Upma Sankar,Operations,742828,6,Hyderabad,2020-04-09,3
7520,Abdul Amble,Operations,1560646,16,Bengaluru,2009-07-01,4
7521,Libni Viswanathan,Marketing,499195,0,Pune,2019-01-26,4
7522,Geetika Verma,Finance,590904,2,Chennai,2024-04-25,3
7523,Kevin Manne,IT,1150763,11,Chennai,2015-09-04,3
7524,Ishanvi Bora,Sales,683596,5,Hyderabad,2018-08-18,3
7525,Lavanya Pandit,IT,738683,4,Mumbai,2021-11-13,3
7526,Ekta Chhabra,Operations,570242,4,Chennai,2022-03-03,2
7527,Parth Kunda,Marketing,1300527,16,Kolkata,2004-06-29,4
7528,Abha Biswas,Marketing,467758,0,Delhi,2026-03-12,5
7529,Chaman Ahluwalia,Finance,589980,0,Chennai,2026-06-01,2
7530,Saksham Jaggi,Finance,1090280,8,Hyderabad,2015-12-24,5
7531,Pooja Badal,Operations,941463,12,Bengaluru,2007-10-11,3
7532,Eesha Singhal,Operations,532654,2,Mumbai,2024-04-28,3
7533,Devansh Sethi,Operations,507608,2,Mumbai,2020-04-25,4
7534,Yatan Rege,Marketing,672448,2,Bengaluru,2023-01-28,3
7535,Chakradev Misra,Operations,385482,0,Hyderabad,2026-08-18,3
7536,Mitesh Kala,Operations,536164,3,Chennai,2016-09-13,3
7537,Darsh Ghose,Marketing,521079,1,Bengaluru,2025-05-12,3
7538,Gaurangi Bava,Sales,535606,0,Mumbai,2023-07-12,3
7539,Azaan Mall,Operations,815585,9,Pune,2005-03-11,3
7540,Simon Luthra,Sales,603653,2,Kolkata,2019-02-03,4
7541,Rachita Bhatti,Operations,513458,3,Hyderabad,2013-01-02,5
7542,Vedhika Sur,HR,428899,1,Delhi,2021-11-12,4
7543,Anjali Nayar,Marketing,613085,3,Bengaluru,2023-02-14,3
7544,Amruta Choudhary,IT,903372,4,Hyderabad,2021-06-17,3
7545,Janani Ramachandran,IT,1212608,10,Delhi,2006-11-09,3
7546,Agastya Misra,Finance,805047,3,Mumbai,2007-12-06,3
7547,Brijesh Shetty,Operations,832868,6,Chennai,2015-11-26,3
7548,Irya Purohit,Sales,564822,2,Kolkata,2015-03-10,4
7549,Chandani Upadhyay,Finance,561825,1,Kolkata,2022-01-31,4
7550,Ekanta Tara,Finance,834294,4,Hyderabad,2008-12-19,4
7551,Zayan Bahl,IT,754769,5,Delhi,2021-02-21,5
7552,Chakradev Dey,Sales,846428,7,Hyderabad,2006-05-17,4
